throughput	time
78907.8	2019-08-26T16:34:25.000Z
88926.334	2019-08-26T16:34:55.000Z
99658.4	2019-08-26T16:35:25.000Z
84656.233	2019-08-26T16:35:55.000Z
99220.533	2019-08-26T16:36:25.000Z
99640.133	2019-08-26T16:36:55.000Z
89410.1	2019-08-26T16:37:25.000Z
92519.766	2019-08-26T16:37:55.000Z
82164.7	2019-08-26T16:38:25.000Z
85969.966	2019-08-26T16:38:55.000Z
85337.467	2019-08-26T16:39:25.000Z
89792.866	2019-08-26T16:39:55.000Z
92305.233	2019-08-26T16:40:25.000Z
89272.233	2019-08-26T16:40:55.000Z
103175.6	2019-08-26T16:41:25.000Z
89537.3	2019-08-26T16:41:55.000Z
95466.166	2019-08-26T16:42:25.000Z
97291.9	2019-08-26T16:42:55.000Z
85997	2019-08-26T16:43:25.000Z
103380.3	2019-08-26T16:43:55.000Z
102787.167	2019-08-26T16:44:25.000Z
91950.434	2019-08-26T16:44:55.000Z
83343.7	2019-08-26T16:45:25.000Z
92677.667	2019-08-26T16:45:55.000Z
85941.8	2019-08-26T16:46:25.000Z
93894.7	2019-08-26T16:46:55.000Z
79312	2019-08-26T16:47:25.000Z
85961.033	2019-08-26T16:47:55.000Z
98162.9	2019-08-26T16:48:25.000Z
87310.2	2019-08-26T16:48:55.000Z
86485.967	2019-08-26T16:49:25.000Z
105870.5	2019-08-26T16:49:55.000Z
121874.366	2019-08-26T16:50:25.000Z
119453.067	2019-08-26T16:50:55.000Z
106423.033	2019-08-26T16:51:25.000Z
109836.634	2019-08-26T16:51:55.000Z
108220.534	2019-08-26T16:52:25.000Z
93266.1	2019-08-26T16:52:55.000Z
222330.733	2019-08-26T16:53:25.000Z
152791.7	2019-08-26T16:53:55.000Z
114827.267	2019-08-26T16:54:25.000Z
101416.034	2019-08-26T16:54:55.000Z
103207	2019-08-26T16:55:25.000Z
99531.267	2019-08-26T16:55:55.000Z
129456.066	2019-08-26T16:56:25.000Z
99827.1	2019-08-26T16:56:55.000Z
105020.1	2019-08-26T16:57:25.000Z
96659.266	2019-08-26T16:57:55.000Z
103782.833	2019-08-26T16:58:25.000Z
102937.433	2019-08-26T16:58:55.000Z
101223.633	2019-08-26T16:59:25.000Z
89651.433	2019-08-26T16:59:55.000Z
81125.966	2019-08-26T17:00:25.000Z
93203.4	2019-08-26T17:00:55.000Z
91565.167	2019-08-26T17:01:25.000Z
114290.467	2019-08-26T17:01:55.000Z
106492.2	2019-08-26T17:02:25.000Z
76506.8	2019-08-26T17:02:55.000Z
74029.833	2019-08-26T17:03:25.000Z
65192	2019-08-26T17:03:55.000Z
66923.234	2019-08-26T17:04:25.000Z
79229.667	2019-08-26T17:04:55.000Z
86480.8	2019-08-26T17:05:25.000Z
84362.666	2019-08-26T17:05:55.000Z
70910.933	2019-08-26T17:06:25.000Z
81741.533	2019-08-26T17:06:55.000Z
81087.467	2019-08-26T17:07:25.000Z
68336	2019-08-26T17:07:55.000Z
79751.2	2019-08-26T17:08:25.000Z
74371.333	2019-08-26T17:08:55.000Z
71210.267	2019-08-26T17:09:25.000Z
88726.033	2019-08-26T17:09:55.000Z
72776.733	2019-08-26T17:10:25.000Z
75809.466	2019-08-26T17:10:55.000Z
69320.133	2019-08-26T17:11:25.000Z
69150.067	2019-08-26T17:11:55.000Z
68342.1	2019-08-26T17:12:25.000Z
79914.733	2019-08-26T17:12:55.000Z
67953	2019-08-26T17:13:25.000Z
68082.067	2019-08-26T17:13:55.000Z
72063.1	2019-08-26T17:14:25.000Z
66636.834	2019-08-26T17:14:55.000Z
74160.767	2019-08-26T17:15:25.000Z
117205.967	2019-08-26T17:15:55.000Z
86207.6	2019-08-26T17:16:25.000Z
82606.1	2019-08-26T17:16:55.000Z
77957.5	2019-08-26T17:17:25.000Z
79419.633	2019-08-26T17:17:55.000Z
78952.567	2019-08-26T17:18:25.000Z
83077.966	2019-08-26T17:18:55.000Z
85314.867	2019-08-26T17:19:25.000Z
88471.333	2019-08-26T17:19:55.000Z
80813.134	2019-08-26T17:20:25.000Z
79790.766	2019-08-26T17:20:55.000Z
75432.033	2019-08-26T17:21:25.000Z
79059.867	2019-08-26T17:21:55.000Z
89235.467	2019-08-26T17:22:25.000Z
81800.8	2019-08-26T17:22:55.000Z
94091.933	2019-08-26T17:23:25.000Z
81828.934	2019-08-26T17:23:55.000Z
103269.5	2019-08-26T17:24:25.000Z
133289.534	2019-08-26T17:24:55.000Z
119207.5	2019-08-26T17:25:25.000Z
113992.733	2019-08-26T17:25:55.000Z
123824.634	2019-08-26T17:26:25.000Z
97688.633	2019-08-26T17:26:55.000Z
94390.534	2019-08-26T17:27:25.000Z
95113.967	2019-08-26T17:27:55.000Z
84586.1	2019-08-26T17:28:25.000Z
102174.3	2019-08-26T17:28:55.000Z
101734.6	2019-08-26T17:29:25.000Z
99302.4	2019-08-26T17:29:55.000Z
89438.6	2019-08-26T17:30:25.000Z
95509.7	2019-08-26T17:30:55.000Z
81225.267	2019-08-26T17:31:25.000Z
100613.966	2019-08-26T17:31:55.000Z
85070.567	2019-08-26T17:32:25.000Z
79871.167	2019-08-26T17:32:55.000Z
80833.5	2019-08-26T17:33:25.000Z
80598.034	2019-08-26T17:33:55.000Z
103096.767	2019-08-26T17:34:25.000Z
105668.934	2019-08-26T17:34:55.000Z
92538.067	2019-08-26T17:35:25.000Z
94858.1	2019-08-26T17:35:55.000Z
91781.967	2019-08-26T17:36:25.000Z
100863.233	2019-08-26T17:36:55.000Z
85048.466	2019-08-26T17:37:25.000Z
95268.5	2019-08-26T17:37:55.000Z
94374.8	2019-08-26T17:38:25.000Z
100158.734	2019-08-26T17:38:55.000Z
101033.467	2019-08-26T17:39:25.000Z
99764.734	2019-08-26T17:39:55.000Z
99791.6	2019-08-26T17:40:25.000Z
109162.6	2019-08-26T17:40:55.000Z
122042.666	2019-08-26T17:41:25.000Z
113635.366	2019-08-26T17:41:55.000Z
99778.466	2019-08-26T17:42:25.000Z
89970.567	2019-08-26T17:42:55.000Z
115999.933	2019-08-26T17:43:25.000Z
91690.733	2019-08-26T17:43:55.000Z
117802.533	2019-08-26T17:44:25.000Z
109177.433	2019-08-26T17:44:55.000Z
114867.467	2019-08-26T17:45:25.000Z
90549.866	2019-08-26T17:45:55.000Z
97603.5	2019-08-26T17:46:25.000Z
93115.133	2019-08-26T17:46:55.000Z
88121.333	2019-08-26T17:47:25.000Z
89051.6	2019-08-26T17:47:55.000Z
85373.866	2019-08-26T17:48:25.000Z
85750.4	2019-08-26T17:48:55.000Z
83102.3	2019-08-26T17:49:25.000Z
90399.866	2019-08-26T17:49:55.000Z
87193.533	2019-08-26T17:50:25.000Z
81051.1	2019-08-26T17:50:55.000Z
98795.1	2019-08-26T17:51:25.000Z
124660.7	2019-08-26T17:51:55.000Z
129760.567	2019-08-26T17:52:25.000Z
101950.466	2019-08-26T17:52:55.000Z
96188.433	2019-08-26T17:53:25.000Z
99055.8	2019-08-26T17:53:55.000Z
100422.067	2019-08-26T17:54:25.000Z
87292.367	2019-08-26T17:54:55.000Z
75489.133	2019-08-26T17:55:25.000Z
75286.667	2019-08-26T17:55:55.000Z
74445.767	2019-08-26T17:56:25.000Z
80436.2	2019-08-26T17:56:55.000Z
83001.767	2019-08-26T17:57:25.000Z
75792.133	2019-08-26T17:57:55.000Z
88161.566	2019-08-26T17:58:25.000Z
78527.466	2019-08-26T17:58:55.000Z
80709.9	2019-08-26T17:59:25.000Z
78289.933	2019-08-26T17:59:55.000Z
72262.4	2019-08-26T18:00:25.000Z
84699.567	2019-08-26T18:00:55.000Z
86663.8	2019-08-26T18:01:25.000Z
78964.267	2019-08-26T18:01:55.000Z
67428.266	2019-08-26T18:02:25.000Z
85438.333	2019-08-26T18:02:55.000Z
83465.967	2019-08-26T18:03:25.000Z
68328.2	2019-08-26T18:03:55.000Z
64872.867	2019-08-26T18:04:25.000Z
76061.933	2019-08-26T18:04:55.000Z
75313	2019-08-26T18:05:25.000Z
66941.2	2019-08-26T18:05:55.000Z
69213.833	2019-08-26T18:06:25.000Z
74115.9	2019-08-26T18:06:55.000Z
89547.1	2019-08-26T18:07:25.000Z
97615.934	2019-08-26T18:07:55.000Z
85114.733	2019-08-26T18:08:25.000Z
87171.833	2019-08-26T18:08:55.000Z
87483.533	2019-08-26T18:09:25.000Z
80558.2	2019-08-26T18:09:55.000Z
92868.633	2019-08-26T18:10:25.000Z
81304.067	2019-08-26T18:10:55.000Z
81296.633	2019-08-26T18:11:25.000Z
78086.4	2019-08-26T18:11:55.000Z
83820.1	2019-08-26T18:12:25.000Z
96217.433	2019-08-26T18:12:55.000Z
84453.4	2019-08-26T18:13:25.000Z
86197.667	2019-08-26T18:13:55.000Z
82460.734	2019-08-26T18:14:25.000Z
74818.533	2019-08-26T18:14:55.000Z
74201.634	2019-08-26T18:15:25.000Z
77599.134	2019-08-26T18:15:55.000Z
115254.967	2019-08-26T18:16:25.000Z
141962.6	2019-08-26T18:16:55.000Z
105055.9	2019-08-26T18:17:25.000Z
93172.466	2019-08-26T18:17:55.000Z
92348.534	2019-08-26T18:18:25.000Z
109964.366	2019-08-26T18:18:55.000Z
85017.967	2019-08-26T18:19:25.000Z
90249.6	2019-08-26T18:19:55.000Z
93567.834	2019-08-26T18:20:25.000Z
84284.1	2019-08-26T18:20:55.000Z
91256.833	2019-08-26T18:21:25.000Z
84294.8	2019-08-26T18:21:55.000Z
77588.7	2019-08-26T18:22:25.000Z
83580.233	2019-08-26T18:22:55.000Z
82341.633	2019-08-26T18:23:25.000Z
74159.7	2019-08-26T18:23:55.000Z
80211.834	2019-08-26T18:24:25.000Z
77227	2019-08-26T18:24:55.000Z
81214.4	2019-08-26T18:25:25.000Z
114690.166	2019-08-26T18:25:55.000Z
91499.866	2019-08-26T18:26:25.000Z
82087.733	2019-08-26T18:26:55.000Z
97582.333	2019-08-26T18:27:25.000Z
95834.7	2019-08-26T18:27:55.000Z
85522.234	2019-08-26T18:28:25.000Z
89651.833	2019-08-26T18:28:55.000Z
95255.233	2019-08-26T18:29:25.000Z
106859.967	2019-08-26T18:29:55.000Z
134539.6	2019-08-26T18:30:25.000Z
130417.866	2019-08-26T18:30:55.000Z
129406.1	2019-08-26T18:31:25.000Z
106070.667	2019-08-26T18:31:55.000Z
101354.367	2019-08-26T18:32:25.000Z
86161.367	2019-08-26T18:32:55.000Z
87375.933	2019-08-26T18:33:25.000Z
125790.033	2019-08-26T18:33:55.000Z
128555.3	2019-08-26T18:34:25.000Z
109410.134	2019-08-26T18:34:55.000Z
101991.733	2019-08-26T18:35:25.000Z
100072.767	2019-08-26T18:35:55.000Z
100392.566	2019-08-26T18:36:25.000Z
102011.667	2019-08-26T18:36:55.000Z
113005.133	2019-08-26T18:37:25.000Z
104404.134	2019-08-26T18:37:55.000Z
99949.433	2019-08-26T18:38:25.000Z
113647.566	2019-08-26T18:38:55.000Z
107067.4	2019-08-26T18:39:25.000Z
103214.3	2019-08-26T18:39:55.000Z
95205.467	2019-08-26T18:40:25.000Z
89165.133	2019-08-26T18:40:55.000Z
84846.1	2019-08-26T18:41:25.000Z
117498.267	2019-08-26T18:41:55.000Z
128439.333	2019-08-26T18:42:25.000Z
31089.5	2019-08-26T18:42:55.000Z
20660	2019-08-26T18:43:25.000Z
78606.433	2019-08-26T18:43:55.000Z
71390.867	2019-08-26T18:44:25.000Z
73043.2	2019-08-26T18:44:55.000Z
96132.233	2019-08-26T18:45:25.000Z
80415.667	2019-08-26T18:45:55.000Z
88517.966	2019-08-26T18:46:25.000Z
82165.6	2019-08-26T18:46:55.000Z
66414.9	2019-08-26T18:47:25.000Z
86632.867	2019-08-26T18:47:55.000Z
81037.1	2019-08-26T18:48:25.000Z
69337.967	2019-08-26T18:48:55.000Z
71637.133	2019-08-26T18:49:25.000Z
72841.966	2019-08-26T18:49:55.000Z
69417.333	2019-08-26T18:50:25.000Z
69783.2	2019-08-26T18:50:55.000Z
72623.167	2019-08-26T18:51:25.000Z
74995	2019-08-26T18:51:55.000Z
77265.934	2019-08-26T18:52:25.000Z
81699.267	2019-08-26T18:52:55.000Z
86419	2019-08-26T18:53:25.000Z
93527.933	2019-08-26T18:53:55.000Z
107185.7	2019-08-26T18:54:25.000Z
93688.334	2019-08-26T18:54:55.000Z
95752.633	2019-08-26T18:55:25.000Z
104822.433	2019-08-26T18:55:55.000Z
84854.434	2019-08-26T18:56:25.000Z
75870.7	2019-08-26T18:56:55.000Z
79325.733	2019-08-26T18:57:25.000Z
82624.167	2019-08-26T18:57:55.000Z
81657.933	2019-08-26T18:58:25.000Z
85726.667	2019-08-26T18:58:55.000Z
78055.7	2019-08-26T18:59:25.000Z
81031.767	2019-08-26T18:59:55.000Z
76312.4	2019-08-26T19:00:25.000Z
73230.2	2019-08-26T19:00:55.000Z
96238.5	2019-08-26T19:01:25.000Z
77054.134	2019-08-26T19:01:55.000Z
79402.6	2019-08-26T19:02:25.000Z
109679.533	2019-08-26T19:02:55.000Z
75573.166	2019-08-26T19:03:25.000Z
82385.9	2019-08-26T19:03:55.000Z
102325.566	2019-08-26T19:04:25.000Z
114215.867	2019-08-26T19:04:55.000Z
111704.333	2019-08-26T19:05:25.000Z
80930.5	2019-08-26T19:05:55.000Z
89996.8	2019-08-26T19:06:25.000Z
87258.5	2019-08-26T19:06:55.000Z
89504.333	2019-08-26T19:07:25.000Z
88187.066	2019-08-26T19:07:55.000Z
92723.9	2019-08-26T19:08:25.000Z
85836.833	2019-08-26T19:08:55.000Z
94894.934	2019-08-26T19:09:25.000Z
90270.166	2019-08-26T19:09:55.000Z
96290.466	2019-08-26T19:10:25.000Z
84262.466	2019-08-26T19:10:55.000Z
95637.433	2019-08-26T19:11:25.000Z
81672.5	2019-08-26T19:11:55.000Z
98698.566	2019-08-26T19:12:25.000Z
111963.467	2019-08-26T19:12:55.000Z
111030.567	2019-08-26T19:13:25.000Z
89050.033	2019-08-26T19:13:55.000Z
104134.166	2019-08-26T19:14:25.000Z
96400.966	2019-08-26T19:14:55.000Z
82781.633	2019-08-26T19:15:25.000Z
90447.467	2019-08-26T19:15:55.000Z
101013.033	2019-08-26T19:16:25.000Z
94290.2	2019-08-26T19:16:55.000Z
89555.5	2019-08-26T19:17:25.000Z
84506.133	2019-08-26T19:17:55.000Z
86334.933	2019-08-26T19:18:25.000Z
87683.033	2019-08-26T19:18:55.000Z
136535.1	2019-08-26T19:19:25.000Z
101942.767	2019-08-26T19:19:55.000Z
94713.434	2019-08-26T19:20:25.000Z
89802.333	2019-08-26T19:20:55.000Z
86839.6	2019-08-26T19:21:25.000Z
97496.4	2019-08-26T19:21:55.000Z
107175.7	2019-08-26T19:22:25.000Z
109848.433	2019-08-26T19:22:55.000Z
96816.434	2019-08-26T19:23:25.000Z
98215.8	2019-08-26T19:23:55.000Z
98606.467	2019-08-26T19:24:25.000Z
93515.667	2019-08-26T19:24:55.000Z
90724.267	2019-08-26T19:25:25.000Z
91933.533	2019-08-26T19:25:55.000Z
90730.433	2019-08-26T19:26:25.000Z
100340.067	2019-08-26T19:26:55.000Z
118376	2019-08-26T19:27:25.000Z
105520.433	2019-08-26T19:27:55.000Z
64327.5	2019-08-26T19:28:25.000Z
65059.2	2019-08-26T19:28:55.000Z
66109.233	2019-08-26T19:29:25.000Z
75852.133	2019-08-26T19:29:55.000Z
69468.8	2019-08-26T19:30:25.000Z
66939.967	2019-08-26T19:30:55.000Z
63129.6	2019-08-26T19:31:25.000Z
74797.067	2019-08-26T19:31:55.000Z
63920.734	2019-08-26T19:32:25.000Z
65840.5	2019-08-26T19:32:55.000Z
59546.467	2019-08-26T19:33:25.000Z
59594.2	2019-08-26T19:33:55.000Z
54586.5	2019-08-26T19:34:25.000Z
80879.766	2019-08-26T19:34:55.000Z
70378.267	2019-08-26T19:35:25.000Z
65003.733	2019-08-26T19:35:55.000Z
69397.2	2019-08-26T19:36:25.000Z
76938.767	2019-08-26T19:36:55.000Z
70068.267	2019-08-26T19:37:25.000Z
97772.434	2019-08-26T19:37:55.000Z
71811.366	2019-08-26T19:38:25.000Z
73080.033	2019-08-26T19:38:55.000Z
69100.933	2019-08-26T19:39:25.000Z
66518.567	2019-08-26T19:39:55.000Z
66197.2	2019-08-26T19:40:25.000Z
64601.067	2019-08-26T19:40:55.000Z
73202.366	2019-08-26T19:41:25.000Z
82716.2	2019-08-26T19:41:55.000Z
69525.667	2019-08-26T19:42:25.000Z
69616.367	2019-08-26T19:42:55.000Z
68023.434	2019-08-26T19:43:25.000Z
67978.1	2019-08-26T19:43:55.000Z
66826	2019-08-26T19:44:25.000Z
82496.933	2019-08-26T19:44:55.000Z
81909.467	2019-08-26T19:45:25.000Z
77268.967	2019-08-26T19:45:55.000Z
86931.134	2019-08-26T19:46:25.000Z
77659	2019-08-26T19:46:55.000Z
66427.8	2019-08-26T19:47:25.000Z
75985.8	2019-08-26T19:47:55.000Z
81689.867	2019-08-26T19:48:25.000Z
90841.067	2019-08-26T19:48:55.000Z
83364.733	2019-08-26T19:49:25.000Z
91929.2	2019-08-26T19:49:55.000Z
90322.733	2019-08-26T19:50:25.000Z
88399.2	2019-08-26T19:50:55.000Z
80511.4	2019-08-26T19:51:25.000Z
85711.933	2019-08-26T19:51:55.000Z
77736.767	2019-08-26T19:52:25.000Z
87726.533	2019-08-26T19:52:55.000Z
83258	2019-08-26T19:53:25.000Z
92656.567	2019-08-26T19:53:55.000Z
115510.567	2019-08-26T19:54:25.000Z
106772.333	2019-08-26T19:54:55.000Z
104523.166	2019-08-26T19:55:25.000Z
101512.6	2019-08-26T19:55:55.000Z
91356.333	2019-08-26T19:56:25.000Z
70957.467	2019-08-26T19:56:55.000Z
77751.1	2019-08-26T19:57:25.000Z
74852.1	2019-08-26T19:57:55.000Z
71700.6	2019-08-26T19:58:25.000Z
79054.134	2019-08-26T19:58:55.000Z
100209.733	2019-08-26T19:59:25.000Z
103580.733	2019-08-26T19:59:55.000Z
92129.233	2019-08-26T20:00:25.000Z
73832.7	2019-08-26T20:00:55.000Z
94229.467	2019-08-26T20:01:25.000Z
76778.867	2019-08-26T20:01:55.000Z
91340.533	2019-08-26T20:02:25.000Z
83329.567	2019-08-26T20:02:55.000Z
92094.767	2019-08-26T20:03:25.000Z
79453.967	2019-08-26T20:03:55.000Z
75296.934	2019-08-26T20:04:25.000Z
71928.467	2019-08-26T20:04:55.000Z
74118.833	2019-08-26T20:05:25.000Z
65451.533	2019-08-26T20:05:55.000Z
69567.034	2019-08-26T20:06:25.000Z
79026.766	2019-08-26T20:06:55.000Z
77179.2	2019-08-26T20:07:25.000Z
72108.834	2019-08-26T20:07:55.000Z
75177.033	2019-08-26T20:08:25.000Z
83873	2019-08-26T20:08:55.000Z
88424.1	2019-08-26T20:09:25.000Z
85560.467	2019-08-26T20:09:55.000Z
78462.666	2019-08-26T20:10:25.000Z
77133.633	2019-08-26T20:10:55.000Z
86923.134	2019-08-26T20:11:25.000Z
76691.634	2019-08-26T20:11:55.000Z
77517.1	2019-08-26T20:12:25.000Z
74175.467	2019-08-26T20:12:55.000Z
82371.9	2019-08-26T20:13:25.000Z
80537.466	2019-08-26T20:13:55.000Z
84636.867	2019-08-26T20:14:25.000Z
69685.067	2019-08-26T20:14:55.000Z
72541.1	2019-08-26T20:15:25.000Z
78658.1	2019-08-26T20:15:55.000Z
66795.567	2019-08-26T20:16:25.000Z
75007.333	2019-08-26T20:16:55.000Z
69739.533	2019-08-26T20:17:25.000Z
68101.067	2019-08-26T20:17:55.000Z
79419.666	2019-08-26T20:18:25.000Z
87228.067	2019-08-26T20:18:55.000Z
72916.567	2019-08-26T20:19:25.000Z
82715.233	2019-08-26T20:19:55.000Z
83736.7	2019-08-26T20:20:25.000Z
67013.7	2019-08-26T20:20:55.000Z
75957.5	2019-08-26T20:21:25.000Z
82559.367	2019-08-26T20:21:55.000Z
82038.533	2019-08-26T20:22:25.000Z
91673.566	2019-08-26T20:22:55.000Z
100693.034	2019-08-26T20:23:25.000Z
78461.467	2019-08-26T20:23:55.000Z
85257.967	2019-08-26T20:24:25.000Z
6732.033	2019-08-26T20:24:55.000Z
5068.666	2019-08-26T20:25:25.000Z
3524.334	2019-08-26T20:25:55.000Z
5366.266	2019-08-26T20:26:25.000Z
4235.333	2019-08-26T20:26:55.000Z
4577.534	2019-08-26T20:27:25.000Z
2695.334	2019-08-26T20:27:55.000Z
3532.167	2019-08-26T20:28:25.000Z
31278.766	2019-08-26T20:28:55.000Z
31574.333	2019-08-26T20:29:25.000Z
54741.933	2019-08-26T20:29:55.000Z
45905.167	2019-08-26T20:30:25.000Z
67138	2019-08-26T20:30:55.000Z
64299.9	2019-08-26T20:31:25.000Z
61181.5	2019-08-26T20:31:55.000Z
60260.066	2019-08-26T20:32:25.000Z
56740.267	2019-08-26T20:32:55.000Z
56017.2	2019-08-26T20:33:25.000Z
68694.667	2019-08-26T20:33:55.000Z
61022.566	2019-08-26T20:34:25.000Z
61016.3	2019-08-26T20:34:55.000Z
50051.333	2019-08-26T20:35:25.000Z
56493.9	2019-08-26T20:35:55.000Z
76542.466	2019-08-26T20:36:25.000Z
75570.7	2019-08-26T20:36:55.000Z
69389.567	2019-08-26T20:37:25.000Z
66945.566	2019-08-26T20:37:55.000Z
69711.766	2019-08-26T20:38:25.000Z
73247.2	2019-08-26T20:38:55.000Z
43023.4	2019-08-26T20:39:25.000Z
40075.467	2019-08-26T20:39:55.000Z
84040.567	2019-08-26T20:40:25.000Z
81558.133	2019-08-26T20:40:55.000Z
79521.2	2019-08-26T20:41:25.000Z
72770	2019-08-26T20:41:55.000Z
70141.867	2019-08-26T20:42:25.000Z
78876.134	2019-08-26T20:42:55.000Z
108705.766	2019-08-26T20:43:25.000Z
97661.4	2019-08-26T20:43:55.000Z
90267.333	2019-08-26T20:44:25.000Z
85365.3	2019-08-26T20:44:55.000Z
75686.433	2019-08-26T20:45:25.000Z
66695.067	2019-08-26T20:45:55.000Z
100394.467	2019-08-26T20:46:25.000Z
73600.967	2019-08-26T20:46:55.000Z
80038.6	2019-08-26T20:47:25.000Z
69908.3	2019-08-26T20:47:55.000Z
67473.167	2019-08-26T20:48:25.000Z
89003.966	2019-08-26T20:48:55.000Z
110192.433	2019-08-26T20:49:25.000Z
82489.533	2019-08-26T20:49:55.000Z
87882.2	2019-08-26T20:50:25.000Z
72798.734	2019-08-26T20:50:55.000Z
76441	2019-08-26T20:51:25.000Z
77590.1	2019-08-26T20:51:55.000Z
83414	2019-08-26T20:52:25.000Z
75369.1	2019-08-26T20:52:55.000Z
87062.667	2019-08-26T20:53:25.000Z
81043.966	2019-08-26T20:53:55.000Z
93954.7	2019-08-26T20:54:25.000Z
87262.833	2019-08-26T20:54:55.000Z
83335.833	2019-08-26T20:55:25.000Z
93778.167	2019-08-26T20:55:55.000Z
84174.533	2019-08-26T20:56:25.000Z
64237.967	2019-08-26T20:56:55.000Z
67537.233	2019-08-26T20:57:25.000Z
67769.6	2019-08-26T20:57:55.000Z
65046.433	2019-08-26T20:58:25.000Z
62991.367	2019-08-26T20:58:55.000Z
57885.333	2019-08-26T20:59:25.000Z
64543.2	2019-08-26T20:59:55.000Z
36073.434	2019-08-26T21:00:25.000Z
23836.834	2019-08-26T21:00:55.000Z
30674.367	2019-08-26T21:01:25.000Z
30618.4	2019-08-26T21:01:55.000Z
28285.867	2019-08-26T21:02:25.000Z
46855.7	2019-08-26T21:02:55.000Z
62234.834	2019-08-26T21:03:25.000Z
58998.667	2019-08-26T21:03:55.000Z
64104.734	2019-08-26T21:04:25.000Z
61526.7	2019-08-26T21:04:55.000Z
50689.633	2019-08-26T21:05:25.000Z
59769.433	2019-08-26T21:05:55.000Z
60283.1	2019-08-26T21:06:25.000Z
59152	2019-08-26T21:06:55.000Z
47841.533	2019-08-26T21:07:25.000Z
59917.8	2019-08-26T21:07:55.000Z
56156.6	2019-08-26T21:08:25.000Z
51021.934	2019-08-26T21:08:55.000Z
44692.133	2019-08-26T21:09:25.000Z
61380.8	2019-08-26T21:09:55.000Z
68734.533	2019-08-26T21:10:25.000Z
56462.633	2019-08-26T21:10:55.000Z
90023.9	2019-08-26T21:11:25.000Z
79299.333	2019-08-26T21:11:55.000Z
87376.033	2019-08-26T21:12:25.000Z
69748.134	2019-08-26T21:12:55.000Z
61843.867	2019-08-26T21:13:25.000Z
75752.466	2019-08-26T21:13:55.000Z
62342.8	2019-08-26T21:14:25.000Z
66110.6	2019-08-26T21:14:55.000Z
60344.867	2019-08-26T21:15:25.000Z
64089.734	2019-08-26T21:15:55.000Z
82723.467	2019-08-26T21:16:25.000Z
70004.5	2019-08-26T21:16:55.000Z
72071.2	2019-08-26T21:17:25.000Z
97597.633	2019-08-26T21:17:55.000Z
93087.033	2019-08-26T21:18:25.000Z
75138.833	2019-08-26T21:18:55.000Z
63574.4	2019-08-26T21:19:25.000Z
75671.933	2019-08-26T21:19:55.000Z
68508.533	2019-08-26T21:20:25.000Z
70872.633	2019-08-26T21:20:55.000Z
65654.734	2019-08-26T21:21:25.000Z
68109.067	2019-08-26T21:21:55.000Z
110497.567	2019-08-26T21:22:25.000Z
80330.6	2019-08-26T21:22:55.000Z
78607.1	2019-08-26T21:23:25.000Z
81655.167	2019-08-26T21:23:55.000Z
84007.2	2019-08-26T21:24:25.000Z
76519.967	2019-08-26T21:24:55.000Z
82322.6	2019-08-26T21:25:25.000Z
65677.234	2019-08-26T21:25:55.000Z
72808.733	2019-08-26T21:26:25.000Z
73089.133	2019-08-26T21:26:55.000Z
72105.166	2019-08-26T21:27:25.000Z
77496.667	2019-08-26T21:27:55.000Z
73963	2019-08-26T21:28:25.000Z
72082.533	2019-08-26T21:28:55.000Z
82019	2019-08-26T21:29:25.000Z
80958.8	2019-08-26T21:29:55.000Z
72940.034	2019-08-26T21:30:25.000Z
82576.633	2019-08-26T21:30:55.000Z
89224.033	2019-08-26T21:31:25.000Z
80990.9	2019-08-26T21:31:55.000Z
91605.366	2019-08-26T21:32:25.000Z
86734.4	2019-08-26T21:32:55.000Z
88984.8	2019-08-26T21:33:25.000Z
87193.433	2019-08-26T21:33:55.000Z
83656.4	2019-08-26T21:34:25.000Z
93960	2019-08-26T21:34:55.000Z
97231.266	2019-08-26T21:35:25.000Z
90358.1	2019-08-26T21:35:55.000Z
82580.533	2019-08-26T21:36:25.000Z
105406.733	2019-08-26T21:36:55.000Z
80801.8	2019-08-26T21:37:25.000Z
88567.2	2019-08-26T21:37:55.000Z
93639.266	2019-08-26T21:38:25.000Z
93130.5	2019-08-26T21:38:55.000Z
79368.634	2019-08-26T21:39:25.000Z
83698.966	2019-08-26T21:39:55.000Z
64923.534	2019-08-26T21:40:25.000Z
67653.3	2019-08-26T21:40:55.000Z
66794.733	2019-08-26T21:41:25.000Z
72538.367	2019-08-26T21:41:55.000Z
70635.467	2019-08-26T21:42:25.000Z
94484.9	2019-08-26T21:42:55.000Z
77425.433	2019-08-26T21:43:25.000Z
85680.3	2019-08-26T21:43:55.000Z
76180.767	2019-08-26T21:44:25.000Z
82489.234	2019-08-26T21:44:55.000Z
84986.8	2019-08-26T21:45:25.000Z
95636.1	2019-08-26T21:45:55.000Z
79294	2019-08-26T21:46:25.000Z
57391.367	2019-08-26T21:46:55.000Z
61207.1	2019-08-26T21:47:25.000Z
58531.533	2019-08-26T21:47:55.000Z
59836.5	2019-08-26T21:48:25.000Z
64598.6	2019-08-26T21:48:55.000Z
35828.666	2019-08-26T21:49:25.000Z
6785.267	2019-08-26T21:49:55.000Z
1660.934	2019-08-26T21:50:25.000Z
1083.033	2019-08-26T21:50:55.000Z
5640.7	2019-08-26T21:51:25.000Z
25974.266	2019-08-26T21:51:55.000Z
56826.267	2019-08-26T21:52:25.000Z
55654.567	2019-08-26T21:52:55.000Z
